neuron_id,layer,spec_score,top_category,top_cat_rate,activity_rate,top_cat_lift
2580,20,0.5555249091578593,sports,0.19047619047619047,0.019,10.025062656641603
2812,20,0.27417554808635647,sports,0.38095238095238093,0.057,6.683375104427736
2035,20,0.727904128549377,sports,0.14285714285714285,0.009,15.873015873015873
4023,20,0.2477442179906849,science,0.4166666666666667,0.094,4.432624113475177
943,20,0.23906908829967088,sports,0.42857142857142855,0.061,7.02576112412178
1127,20,0.35727404380695416,sports,0.2857142857142857,0.034,8.403361344537814
2213,20,0.30332641284886197,sports,0.3333333333333333,0.035,9.523809523809522
370,20,0.35176077033869124,sports,0.2857142857142857,0.041,6.968641114982578
130,20,0.7007445686735194,sports,0.14285714285714285,0.011,12.987012987012987
3314,20,0.23966625435682287,science,0.4166666666666667,0.052,8.012820512820513
2613,20,0.29779405473502807,science,0.3333333333333333,0.043,7.7519379844961245
2815,20,0.22925565367977052,sports,0.42857142857142855,0.072,5.9523809523809526
1268,20,0.5140925019464213,sports,0.19047619047619047,0.017,11.204481792717086
1894,20,0.2926583675615477,sports,0.3333333333333333,0.041,8.130081300813007
2623,20,0.3453451391984148,author,0.28125,0.033,8.522727272727272
3604,20,0.29324036847022816,entertainment,0.3235294117647059,0.095,3.405572755417957
3983,20,0.28357123095808556,sports,0.3333333333333333,0.063,5.29100529100529
2536,20,0.3949257137216228,sports,0.23809523809523808,0.036,6.613756613756614
2060,20,0.3933485011470652,sports,0.23809523809523808,0.017,14.005602240896357
3501,20,0.2534118091371743,geography,0.3695652173913043,0.08,4.619565217391304
1264,20,0.21766407249218678,sports,0.42857142857142855,0.069,6.211180124223602
871,20,0.27947696445293047,science,0.3333333333333333,0.062,5.376344086021505
3471,20,0.42555100865527196,author,0.21875,0.028,7.8125
418,20,0.32519264233756917,sports,0.2857142857142857,0.037,7.722007722007722
3687,20,0.3673447522080242,science,0.25,0.053,4.716981132075472
579,20,0.3473490865237234,history,0.2641509433962264,0.042,6.289308176100628
1267,20,0.9628315004463912,sports,0.09523809523809523,0.003,31.746031746031743
3497,20,0.147062372025906,sports,0.6190476190476191,0.125,4.9523809523809526
696,20,0.5145458367759174,entertainment,0.17647058823529413,0.044,4.010695187165776
3926,20,0.3167246627447451,sports,0.2857142857142857,0.038,7.518796992481203
3014,20,0.3614737053078262,science,0.25,0.05,5.0
1531,20,0.5861869299008935,geography,0.15217391304347827,0.026,5.8528428093645495
1153,20,0.23396162091496353,sports,0.38095238095238093,0.089,4.280363830925628
1602,20,0.34021788687609955,geography,0.2608695652173913,0.054,4.830917874396135
172,20,0.2659654904670288,science,0.3333333333333333,0.067,4.975124378109452
1545,20,0.2637936080144685,science,0.3333333333333333,0.047,7.092198581560283
3267,20,0.17483671066218265,science,0.5,0.14,3.571428571428571
3894,20,0.45706167156509925,sports,0.19047619047619047,0.02,9.523809523809524
3349,20,0.3040599168525029,sports,0.2857142857142857,0.033,8.658008658008658
4028,20,0.516298633366792,science,0.16666666666666666,0.02,8.333333333333332
873,20,0.4433864056329312,sports,0.19047619047619047,0.023,8.281573498964804
1928,20,0.2953226506771037,sports,0.2857142857142857,0.032,8.928571428571427
921,20,0.441628295976055,sports,0.19047619047619047,0.017,11.204481792717086
1585,20,0.5046854028502525,science,0.16666666666666666,0.016,10.416666666666666
2351,20,0.3351984138178671,science,0.25,0.034,7.352941176470588
21,20,0.5492418760072215,geography,0.15217391304347827,0.03,5.072463768115942
3386,20,0.16558705109978067,science,0.5,0.089,5.617977528089888
3708,20,0.3306777866391435,science,0.25,0.036,6.944444444444445
1005,20,0.3450022533983743,geography,0.2391304347826087,0.049,4.880212954747116
1398,20,0.43229499665190196,author,0.1875,0.033,5.681818181818182
2291,20,0.48107787785682266,science,0.16666666666666666,0.028,5.952380952380952
2028,20,0.2801480991424822,sports,0.2857142857142857,0.039,7.326007326007326
2776,20,0.47296922303201017,science,0.16666666666666666,0.011,15.151515151515152
1245,20,0.41315485413699515,sports,0.19047619047619047,0.023,8.281573498964804
714,20,0.47204143119190733,science,0.16666666666666666,0.023,7.246376811594202
2983,20,0.8282269226098368,history,0.09433962264150944,0.014,6.738544474393532
3990,20,0.326882398953943,sports,0.23809523809523808,0.041,5.807200929152148
372,20,0.4072822543579714,sports,0.19047619047619047,0.018,10.582010582010582
1382,20,0.5342372428673284,definition,0.14473684210526316,0.037,3.911806543385491
1559,20,0.46166840838085,science,0.16666666666666666,0.023,7.246376811594202
1488,20,0.20146192019835996,sports,0.38095238095238093,0.065,5.86080586080586
785,20,0.38927181551400825,geography,0.1956521739130435,0.045,4.347826086956522
325,20,0.3174565940362504,sports,0.23809523809523808,0.026,9.157509157509157
2466,20,0.26643208461379597,geography,0.2826086956521739,0.071,3.9804041641151255
2831,20,0.15011120223933438,science,0.5,0.105,4.761904761904762
85,20,0.24256685936496103,entertainment,0.3088235294117647,0.066,4.679144385026738
760,20,0.19651554917443836,sports,0.38095238095238093,0.073,5.218525766470972
3585,20,0.49179425028413437,geography,0.15217391304347827,0.029,5.247376311844078
2600,20,0.21988512599058407,science,0.3333333333333333,0.056,5.952380952380952
2897,20,0.47824303571305027,geography,0.15217391304347827,0.027,5.636070853462158
87,20,0.21754165631617495,sports,0.3333333333333333,0.067,4.975124378109452
2393,20,0.8693285623272791,science,0.08333333333333333,0.006,13.888888888888888
1438,20,0.4329795450183539,science,0.16666666666666666,0.02,8.333333333333332
1666,20,0.21638731979870074,science,0.3333333333333333,0.083,4.016064257028112
1651,20,0.20970444233941088,author,0.34375,0.059,5.826271186440678
1048,20,0.37816260216410746,sports,0.19047619047619047,0.021,9.070294784580497
3892,20,0.43201811082759534,science,0.16666666666666666,0.028,5.952380952380952
241,20,0.215885923273629,science,0.3333333333333333,0.095,3.508771929824561
3603,20,0.3748630705797086,dates_numbers,0.19148936170212766,0.041,4.67047223663726
290,20,0.28643443716362427,science,0.25,0.048,5.208333333333333
2341,20,0.17182341079247498,science,0.4166666666666667,0.071,5.868544600938968
2450,20,0.2861161669917648,author,0.25,0.046,5.434782608695652
108,20,0.24964802668731279,sports,0.2857142857142857,0.045,6.349206349206349
3245,20,0.28399983006796814,science,0.25,0.053,4.716981132075472
1322,20,0.185869517924529,sports,0.38095238095238093,0.092,4.140786749482402
1314,20,0.2259676217083776,author,0.3125,0.053,5.89622641509434
3504,20,0.29658178214858655,sports,0.23809523809523808,0.035,6.802721088435373
3961,20,0.16468004492307164,sports,0.42857142857142855,0.093,4.608294930875576
1629,20,0.21147937969535502,sports,0.3333333333333333,0.07,4.761904761904761
3726,20,0.24671178395567872,sports,0.2857142857142857,0.052,5.4945054945054945
4021,20,0.1471225050967504,sports,0.47619047619047616,0.086,5.537098560354375
1122,20,0.3668213045000087,sports,0.19047619047619047,0.026,7.326007326007326
1492,20,0.14619391650437175,sports,0.47619047619047616,0.089,5.350454788657036
2121,20,0.20765275581139053,science,0.3333333333333333,0.06,5.555555555555555
1577,20,0.5528102407128093,author,0.125,0.019,6.578947368421053
2179,20,0.288945593338672,sports,0.23809523809523808,0.024,9.92063492063492
1255,20,0.34856452048499,definition,0.19736842105263158,0.081,2.4366471734892787
1079,20,0.438861988811338,author,0.15625,0.027,5.787037037037037
2679,20,0.5444954341589516,author,0.125,0.017,7.352941176470588
3304,20,0.2715031326384796,science,0.25,0.054,4.62962962962963
3083,20,0.1353707685921507,science,0.5,0.099,5.05050505050505
3203,20,0.34531860641975254,geography,0.1956521739130435,0.051,3.8363171355498724
424,20,0.31055533017152204,geography,0.21739130434782608,0.073,2.9779630732578917
750,20,0.28198480327795816,sports,0.23809523809523808,0.034,7.002801120448178
3402,20,0.26762893566322343,science,0.25,0.039,6.410256410256411
2020,20,0.40070827611901816,science,0.16666666666666666,0.041,4.0650406504065035
3798,20,0.39307880813646223,history,0.16981132075471697,0.036,4.716981132075472
3699,20,0.23459001903595234,geography,0.2826086956521739,0.072,3.92512077294686
2805,20,0.2648065448824518,science,0.25,0.049,5.1020408163265305
465,20,0.13212938466442525,science,0.5,0.112,4.464285714285714
2501,20,0.39588756716217033,science,0.16666666666666666,0.034,4.901960784313725
2829,20,0.27622089739177325,sports,0.23809523809523808,0.043,5.537098560354375
308,20,0.27595250868057175,sports,0.23809523809523808,0.04,5.952380952380952
1001,20,0.26278946870056163,science,0.25,0.042,5.952380952380952
624,20,0.18728038198113872,geography,0.34782608695652173,0.082,4.241781548250265
3905,20,0.33971675551849667,sports,0.19047619047619047,0.022,8.658008658008658
2329,20,0.2585223869437764,science,0.25,0.063,3.9682539682539684
1723,20,0.3710567408046441,geography,0.17391304347826086,0.033,5.270092226613965
1060,20,0.25750188833159005,science,0.25,0.055,4.545454545454546
3235,20,0.6747522268132786,sports,0.09523809523809523,0.01,9.523809523809524
2572,20,0.49257531313490954,geography,0.13043478260869565,0.032,4.076086956521739
3826,20,0.4226982960785006,biography,0.15151515151515152,0.021,7.215007215007215
1470,20,0.38333025934253895,science,0.16666666666666666,0.023,7.246376811594202
993,20,0.121847890602378,sports,0.5238095238095238,0.184,2.846790890269151
2293,20,0.48916418557725627,geography,0.13043478260869565,0.032,4.076086956521739
2476,20,0.2547396803709072,science,0.25,0.032,7.8125
1148,20,0.3820899525562538,science,0.16666666666666666,0.017,9.80392156862745
864,20,0.16000987785286336,history,0.39622641509433965,0.104,3.809869375907112
781,20,0.37940961465830825,science,0.16666666666666666,0.032,5.208333333333333
3736,20,0.28819794212336436,author,0.21875,0.048,4.557291666666667
125,20,0.4353764408859905,definition,0.14473684210526316,0.056,2.5845864661654137
1910,20,0.5177759688674062,biography,0.12121212121212122,0.032,3.787878787878788
504,20,0.2508783522740874,science,0.25,0.061,4.098360655737705
4045,20,0.22294163177182214,author,0.28125,0.075,3.75
2255,20,0.16669865755885538,author,0.375,0.085,4.411764705882352
3373,20,0.18675312912409847,science,0.3333333333333333,0.081,4.11522633744856
1066,20,0.3699629104903781,science,0.16666666666666666,0.041,4.0650406504065035
2459,20,0.24662788148109283,science,0.25,0.054,4.62962962962963
857,20,0.35397775159094447,geography,0.17391304347826086,0.047,3.700277520814061
2094,20,0.2561311415901333,geography,0.2391304347826087,0.074,3.231492361927145
3752,20,0.12238333386611677,science,0.5,0.172,2.906976744186047
1358,20,0.24449760427676936,science,0.25,0.055,4.545454545454546
58,20,0.2167786356949455,author,0.28125,0.054,5.208333333333333
2118,20,0.11606614352386624,sports,0.5238095238095238,0.118,4.4390637610976595
3244,20,0.24316800189665844,definition,0.25,0.077,3.2467532467532467
4047,20,0.24229247272792842,science,0.25,0.037,6.756756756756757
410,20,0.24181232694611443,science,0.25,0.027,9.25925925925926
3744,20,0.3158735471235308,sports,0.19047619047619047,0.067,2.842928216062544
1643,20,0.17998295001456177,science,0.3333333333333333,0.056,5.952380952380952
354,20,0.17997314145505894,science,0.3333333333333333,0.07,4.761904761904761
1730,20,0.15745276253053464,sports,0.38095238095238093,0.069,5.521048999309868
281,20,0.13947198531991611,sports,0.42857142857142855,0.082,5.2264808362369335
304,20,0.25072206492100213,sports,0.23809523809523808,0.052,4.5787545787545785
2938,20,0.15623058485265517,sports,0.38095238095238093,0.081,4.7031158142269245
339,20,0.1134895573213679,sports,0.5238095238095238,0.186,2.8161802355350742
3432,20,0.13828594264431715,sports,0.42857142857142855,0.066,6.493506493506493
3431,20,0.3107447442011221,sports,0.19047619047619047,0.031,6.1443932411674345
