neuron_id,layer,n_queries,fired_count,activity_rate,entropy,spec_score,top_category,top_cat_rate,top_cat_lift,cat_other_rate,cat_entertainment_rate,cat_definition_rate,cat_history_rate,cat_sports_rate,cat_dates_numbers_rate,cat_biography_rate,cat_geography_rate,cat_science_rate,cat_author_rate,cat_other_count,cat_entertainment_count,cat_definition_count,cat_history_count,cat_sports_count,cat_dates_numbers_count,cat_biography_count,cat_geography_count,cat_science_count,cat_author_count
3611,18,64,3,0.046875,-0.0,1.0,other,0.08108108108108109,1.7297297297297298,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0
3612,18,64,3,0.046875,0.8307695465072302,0.639201370218643,definition,0.3333333333333333,7.111111111111111,0.02702702702702703,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1,0,1,0,0,0,0,1,0,0
3613,18,64,13,0.203125,1.3403789507690402,0.4178808180217355,dates_numbers,0.5,2.4615384615384617,0.24324324324324326,0.0,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,9,0,0,1,0,2,0,1,0,0
3614,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3615,18,64,4,0.0625,-0.0,1.0,other,0.10810810810810811,1.7297297297297298,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0
3616,18,64,3,0.046875,0.6124545112186727,0.7340143853609773,entertainment,0.125,2.6666666666666665,0.05405405405405406,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0
3617,18,64,5,0.078125,0.8598741730978974,0.6265613914924616,history,0.5,6.4,0.05405405405405406,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2,0,0,2,0,0,1,0,0,0
3618,18,64,6,0.09375,1.0601043399372603,0.5396025349235589,sports,1.0,10.666666666666666,0.08108108108108109,0.0,0.0,0.25,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,3,0,0,1,1,0,0,1,0,0
3619,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3620,18,64,1,0.015625,-0.0,1.0,entertainment,0.125,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
3621,18,64,3,0.046875,0.6486861150963168,0.718279199726412,sports,1.0,21.333333333333332,0.02702702702702703,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1,0,0,0,1,0,0,1,0,0
3622,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3623,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3624,18,64,1,0.015625,-0.0,1.0,entertainment,0.125,8.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
3625,18,64,4,0.0625,0.6702631314489342,0.708908420588534,entertainment,0.125,2.0,0.08108108108108109,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,0
3626,18,64,9,0.140625,1.0164098878115098,0.5585787943715581,sports,1.0,7.111111111111111,0.16216216216216217,0.125,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,6,1,0,1,1,0,0,0,0,0
3627,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3628,18,64,3,0.046875,-0.0,1.0,other,0.08108108108108109,1.7297297297297298,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0
3629,18,64,2,0.03125,0.3196905981112379,0.8611601373239393,history,0.25,8.0,0.02702702702702703,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0
3630,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3631,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3632,18,64,3,0.046875,0.20227300179743624,0.9121539514813669,science,1.0,21.333333333333332,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,0,0,1,0
3633,18,64,9,0.140625,1.1572423724667351,0.49741602341306934,definition,0.6666666666666666,4.7407407407407405,0.13513513513513514,0.125,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,5,1,2,0,0,0,0,1,0,0
3634,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3635,18,64,2,0.03125,0.6365141682948128,0.723565409056325,dates_numbers,0.25,8.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0
3636,18,64,6,0.09375,0.9615808714784604,0.5823907336131847,definition,0.3333333333333333,3.5555555555555554,0.10810810810810811,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,0
3637,18,64,3,0.046875,0.833985430989612,0.6378047293335063,geography,0.3333333333333333,7.111111111111111,0.02702702702702703,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1,0,0,1,0,0,0,1,0,0
3638,18,64,3,0.046875,-0.0,1.0,other,0.08108108108108109,1.7297297297297298,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0
3639,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3640,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3641,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3642,18,64,8,0.125,1.0072749798161902,0.5625460345066193,geography,0.3333333333333333,2.6666666666666665,0.16216216216216217,0.125,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,6,1,0,0,0,0,0,1,0,0
3643,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3644,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3645,18,64,0,0.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3646,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
3647,18,64,1,0.015625,-0.0,1.0,other,0.02702702702702703,1.7297297297297298,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
