layer,neuron,label,flips,precision,recall,F1
22,238,entertainment,1,0.2,0.00027948574622694243,0.0005581914596706671
22,238,business,1,0.2,0.00303951367781155,0.005988023952095809
22,238,society,1,0.2,0.001841620626151013,0.0036496350364963507
22,238,sports,1,0.2,0.000970873786407767,0.0019323671497584543
22,431,science,2,0.5,0.002188183807439825,0.004357298474945534
22,431,sports,1,0.25,0.000970873786407767,0.0019342359767891683
22,431,entertainment,1,0.25,0.00027948574622694243,0.0005583472920156337
22,466,science,3,0.75,0.0032822757111597373,0.006535947712418302
22,466,entertainment,1,0.25,0.00027948574622694243,0.0005583472920156337
22,479,science,2,0.5,0.002188183807439825,0.004357298474945534
22,479,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
22,606,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,606,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,686,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,686,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
22,686,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,722,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,722,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,740,science,1,0.25,0.0010940919037199124,0.002178649237472767
22,740,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
22,740,society,1,0.25,0.001841620626151013,0.003656307129798903
22,742,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,742,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,779,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,779,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,787,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,787,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,842,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,842,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,928,science,2,1.0,0.002188183807439825,0.004366812227074236
22,1008,science,2,0.5,0.002188183807439825,0.004357298474945534
22,1008,entertainment,1,0.25,0.00027948574622694243,0.0005583472920156337
22,1008,society,1,0.25,0.001841620626151013,0.003656307129798903
22,1,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,8,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,8,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,12,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,15,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,16,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,19,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,25,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
22,25,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,25,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,26,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,29,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,29,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,30,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,43,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,54,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,54,society,1,0.5,0.001841620626151013,0.003669724770642202
22,56,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,60,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,60,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,61,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
22,65,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,78,entertainment,3,0.6,0.0008384572386808273,0.0016745743790120013
22,78,business,1,0.2,0.00303951367781155,0.005988023952095809
22,78,sports,1,0.2,0.000970873786407767,0.0019323671497584543
22,80,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,81,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,81,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,88,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,92,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,92,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,95,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,95,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,97,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
22,97,science,1,0.25,0.0010940919037199124,0.002178649237472767
22,97,sports,1,0.25,0.000970873786407767,0.0019342359767891683
22,101,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,113,entertainment,3,0.75,0.0008384572386808273,0.0016750418760469014
22,113,society,1,0.25,0.001841620626151013,0.003656307129798903
22,115,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,117,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,121,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,125,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,129,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,129,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,130,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,134,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,141,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,141,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,151,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,151,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,158,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
22,158,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,158,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,166,entertainment,3,1.0,0.0008384572386808273,0.0016755096341803965
22,169,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,179,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,186,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,189,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,189,society,1,0.5,0.001841620626151013,0.003669724770642202
22,199,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,206,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,206,society,1,0.5,0.001841620626151013,0.003669724770642202
22,208,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,209,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,209,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,218,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,218,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,219,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,232,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,234,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,234,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,245,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,246,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,254,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,257,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,257,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,258,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,260,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,266,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,269,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,269,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,276,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,276,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,281,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,282,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,289,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,289,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,293,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,294,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
22,294,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,294,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,295,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,295,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,297,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,297,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,305,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,305,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,311,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,336,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,338,entertainment,4,0.6666666666666666,0.0011179429849077697,0.0022321428571428575
22,338,science,1,0.16666666666666666,0.0010940919037199124,0.0021739130434782605
22,338,society,1,0.16666666666666666,0.001841620626151013,0.0036429872495446266
22,342,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,364,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,364,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,366,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,375,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,375,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,377,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,377,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,380,entertainment,3,0.75,0.0008384572386808273,0.0016750418760469014
22,380,sports,1,0.25,0.000970873786407767,0.0019342359767891683
22,381,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,381,society,1,0.5,0.001841620626151013,0.003669724770642202
22,385,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,385,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,386,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,386,society,1,0.5,0.001841620626151013,0.003669724770642202
22,388,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,389,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,407,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,419,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,419,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,424,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,426,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,428,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,440,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,440,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
22,442,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,449,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,449,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,452,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,454,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,469,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,469,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,476,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,485,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,485,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,486,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,486,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,505,entertainment,3,0.75,0.0008384572386808273,0.0016750418760469014
22,505,society,1,0.25,0.001841620626151013,0.003656307129798903
22,514,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,514,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,515,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,519,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,522,entertainment,3,0.75,0.0008384572386808273,0.0016750418760469014
22,522,sports,1,0.25,0.000970873786407767,0.0019342359767891683
22,537,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,537,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,544,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,553,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
22,553,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,553,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,563,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,567,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,568,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,568,society,1,0.5,0.001841620626151013,0.003669724770642202
22,577,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,587,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,587,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,597,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,597,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,601,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,601,society,1,0.5,0.001841620626151013,0.003669724770642202
22,602,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,602,society,1,0.5,0.001841620626151013,0.003669724770642202
22,605,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,605,society,1,0.5,0.001841620626151013,0.003669724770642202
22,615,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,615,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,617,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,630,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,634,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,639,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,644,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,644,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,651,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,666,entertainment,3,0.6,0.0008384572386808273,0.0016745743790120013
22,666,science,2,0.4,0.002188183807439825,0.004352557127312296
22,669,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,696,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,696,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
22,704,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,704,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,710,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,710,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,711,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,713,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,713,society,1,0.5,0.001841620626151013,0.003669724770642202
22,714,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,714,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,727,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,737,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,738,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,739,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,739,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,741,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,744,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,744,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,745,entertainment,3,0.75,0.0008384572386808273,0.0016750418760469014
22,745,society,1,0.25,0.001841620626151013,0.003656307129798903
22,750,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,754,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,754,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
22,763,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,766,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,775,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,775,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,776,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,776,society,1,0.5,0.001841620626151013,0.003669724770642202
22,781,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,783,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,791,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,793,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,793,society,1,0.5,0.001841620626151013,0.003669724770642202
22,795,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,798,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,798,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,800,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,804,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,809,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
22,809,society,1,0.25,0.001841620626151013,0.003656307129798903
22,809,sports,1,0.25,0.000970873786407767,0.0019342359767891683
22,810,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,810,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,814,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,823,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,824,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
22,824,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,824,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,828,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,829,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,837,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,844,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,844,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,857,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
22,857,society,1,0.25,0.001841620626151013,0.003656307129798903
22,857,sports,1,0.25,0.000970873786407767,0.0019342359767891683
22,868,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,870,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
22,870,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
22,870,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,883,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,883,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,890,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,890,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,896,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,900,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,900,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,902,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,902,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,903,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,903,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,907,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,907,society,1,0.5,0.001841620626151013,0.003669724770642202
22,908,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,908,society,1,0.5,0.001841620626151013,0.003669724770642202
22,910,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,910,business,1,0.5,0.00303951367781155,0.006042296072507553
22,912,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,912,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,932,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,934,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,947,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,947,society,1,0.5,0.001841620626151013,0.003669724770642202
22,950,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,951,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,960,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,960,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,968,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,968,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,986,entertainment,3,0.75,0.0008384572386808273,0.0016750418760469014
22,986,sports,1,0.25,0.000970873786407767,0.0019342359767891683
22,992,entertainment,1,0.25,0.00027948574622694243,0.0005583472920156337
22,992,science,2,0.5,0.002188183807439825,0.004357298474945534
22,992,sports,1,0.25,0.000970873786407767,0.0019342359767891683
22,995,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,1010,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,5,entertainment,2,0.3333333333333333,0.0005589714924538849,0.0011160714285714287
22,5,science,2,0.3333333333333333,0.002188183807439825,0.004347826086956521
22,5,society,1,0.16666666666666666,0.001841620626151013,0.0036429872495446266
22,5,sports,1,0.16666666666666666,0.000970873786407767,0.0019305019305019305
22,40,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,47,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,51,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,58,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,58,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,68,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,127,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,127,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,205,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,291,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,291,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,308,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,321,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,321,society,1,0.5,0.001841620626151013,0.003669724770642202
22,372,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,372,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,399,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,408,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,409,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,409,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
22,429,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,434,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,457,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,463,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,465,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,484,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,500,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,525,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,525,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,561,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,564,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,588,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,594,entertainment,2,0.5,0.0005589714924538849,0.0011166945840312675
22,594,science,2,0.5,0.002188183807439825,0.004357298474945534
22,620,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,625,entertainment,2,0.4,0.0005589714924538849,0.0011163829193413341
22,625,science,1,0.2,0.0010940919037199124,0.002176278563656148
22,625,society,1,0.2,0.001841620626151013,0.0036496350364963507
22,625,sports,1,0.2,0.000970873786407767,0.0019323671497584543
22,645,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,645,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,682,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,691,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,734,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,749,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,749,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,786,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,821,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,859,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,859,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,863,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,873,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,904,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,904,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,936,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,936,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,948,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,948,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,973,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,987,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,1019,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,1019,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,1021,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,17,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,210,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,854,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,872,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,23,entertainment,1,1.0,0.00027948574622694243,0.0005588153115395362
22,143,entertainment,3,0.6,0.0008384572386808273,0.0016745743790120013
22,143,society,1,0.2,0.001841620626151013,0.0036496350364963507
22,143,sports,1,0.2,0.000970873786407767,0.0019323671497584543
22,196,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,196,sports,1,0.5,0.000970873786407767,0.0019379844961240308
22,263,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,263,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
22,38,science,1,1.0,0.0010940919037199124,0.002185792349726776
22,513,science,1,0.3333333333333333,0.0010940919037199124,0.0021810250817884407
22,513,sports,1,0.3333333333333333,0.000970873786407767,0.0019361084220716359
22,513,entertainment,1,0.3333333333333333,0.00027948574622694243,0.0005585032113934656
22,298,entertainment,2,1.0,0.0005589714924538849,0.00111731843575419
22,572,entertainment,2,0.6666666666666666,0.0005589714924538849,0.0011170064227869311
22,572,society,1,0.3333333333333333,0.001841620626151013,0.003663003663003663
22,50,entertainment,1,0.5,0.00027948574622694243,0.000558659217877095
22,50,science,1,0.5,0.0010940919037199124,0.002183406113537118
22,94,entertainment,1,0.25,0.00027948574622694243,0.0005583472920156337
22,94,science,2,0.5,0.002188183807439825,0.004357298474945534
22,94,sports,1,0.25,0.000970873786407767,0.0019342359767891683
