layer,neuron,label,flips,precision,recall,F1
22,1023,transportation,1,0.1428571428571428,0.125,0.1333333333333333
23,478,transportation,1,0.1428571428571428,0.125,0.1333333333333333
23,276,transportation,1,0.1,0.125,0.1111111111111111
22,478,transportation,1,0.0909090909090909,0.125,0.1052631578947368
23,128,transportation,1,0.0833333333333333,0.125,0.1
22,499,transportation,1,0.0294117647058823,0.125,0.0476190476190476
22,589,video_games,1,0.0833333333333333,0.2,0.1176470588235294
23,230,video_games,1,0.0769230769230769,0.2,0.1111111111111111
23,505,video_games,1,0.0769230769230769,0.2,0.1111111111111111
23,604,video_games,1,0.0625,0.2,0.0952380952380952
22,499,video_games,1,0.0294117647058823,0.2,0.0512820512820512
